season,episode_number,stars,episode_title,emotion
4,12,9.5,"The One with the Embryos",Powerful
4,12,9.5,"The One with the Embryos",Joyful
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Powerful
4,12,9.5,"The One with the Embryos",Scared
4,12,9.5,"The One with the Embryos",Powerful
4,12,9.5,"The One with the Embryos",Scared
4,12,9.5,"The One with the Embryos",Powerful
4,12,9.5,"The One with the Embryos",Scared
4,12,9.5,"The One with the Embryos",Mad
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Scared
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Mad
4,12,9.5,"The One with the Embryos",Joyful
4,12,9.5,"The One with the Embryos",Joyful
4,12,9.5,"The One with the Embryos",Powerful
4,12,9.5,"The One with the Embryos",Peaceful
4,12,9.5,"The One with the Embryos",Sad
4,12,9.5,"The One with the Embryos",Scared
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Mad
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Scared
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Powerful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Joyful
4,13,8.2,"The One with Rachel's Crush",Peaceful
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Sad
4,13,8.2,"The One with Rachel's Crush",Neutral
4,13,8.2,"The One with Rachel's Crush",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Mad
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Peaceful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Scared
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Joyful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Powerful
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,14,8.2,"The One with Joey's Dirty Day",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Mad
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Joyful
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Peaceful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Neutral
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Scared
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Powerful
4,15,8.5,"The One with All the Rugby",Sad
4,15,8.5,"The One with All the Rugby",Neutral
4,16,8.2,"The One with the Fake Party",Scared
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Sad
4,16,8.2,"The One with the Fake Party",Scared
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Sad
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Peaceful
4,16,8.2,"The One with the Fake Party",Powerful
4,16,8.2,"The One with the Fake Party",Scared
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Scared
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Joyful
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,16,8.2,"The One with the Fake Party",Neutral
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Sad
4,17,8.6,"The One with the Free Porn",Mad
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Sad
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Sad
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Sad
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Mad
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Sad
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Scared
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Mad
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Peaceful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Neutral
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Powerful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
4,17,8.6,"The One with the Free Porn",Joyful
